Accel_X,Accel_Y,Accel_Z,Magneto_X,Magneto_Y,Magneto_Z,Gyro_X,Gyro_Y,Gyro_Z,Gravity_X,Gravity_Y,Gravity_Z,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z,Pressure,Temperature,Time
0.17000000178813934,-0.25,9.510000228881836,0.5625,-4.6875,-40.1875,0.125,-0.3125,0.0,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102145.796875,29.813772201538086,105801.0
0.1899999976158142,-0.2800000011920929,9.520000457763672,0.1875,-4.375,-41.875,0.0,0.0,-0.0625,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.2421875,29.816133499145508,105841.0
0.1599999964237213,-0.25,9.510000228881836,0.5625,-4.6875,-40.6875,0.0625,-0.125,-0.0625,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.5703125,29.817880630493164,105881.0
0.14000000059604645,-0.25999999046325684,9.489999771118164,0.5625,-4.6875,-40.6875,-0.0625,0.125,-0.125,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102145.9609375,29.817485809326172,105921.0
0.17000000178813934,-0.3100000023841858,9.520000457763672,0.5625,-5.0625,-40.6875,-0.3125,0.1875,0.0625,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.0,29.81833267211914,105961.0
0.1899999976158142,-0.23999999463558197,9.5,0.1875,-4.6875,-41.5,0.125,-0.0625,0.125,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102145.890625,29.81838607788086,106001.0
0.17000000178813934,-0.23000000417232513,9.5,0.1875,-4.375,-41.0,0.1875,0.0625,0.0,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.3046875,29.820728302001953,106041.0
0.18000000715255737,-0.27000001072883606,9.529999732971191,-0.0625,-4.0,-41.375,0.0,-0.125,0.0,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.484375,29.820188522338867,106081.0
0.1899999976158142,-0.27000001072883606,9.529999732971191,-0.0625,-4.0,-41.375,0.1875,0.0,0.0,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.640625,29.820350646972656,106121.0
0.17000000178813934,-0.2800000011920929,9.5,-0.875,-4.6875,-40.6875,0.0,0.125,-0.125,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.5234375,29.819900512695312,106161.0
0.1899999976158142,-0.25999999046325684,9.510000228881836,-0.0625,-4.375,-41.875,-0.0625,0.1875,-0.0625,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.9609375,29.821306228637695,106201.0
0.1599999964237213,-0.23000000417232513,9.520000457763672,0.1875,-4.6875,-40.6875,-0.0625,0.25,0.0,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.859375,29.821197509765625,106241.0
0.18000000715255737,-0.27000001072883606,9.510000228881836,0.1875,-4.6875,-40.6875,-0.0625,0.0,0.0625,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.4609375,29.82052993774414,106281.0
0.18000000715255737,-0.25999999046325684,9.5,0.5625,-5.0625,-41.0,-0.125,0.25,0.0,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.2734375,29.821197509765625,106321.0
0.17000000178813934,-0.25,9.510000228881836,0.875,-5.0625,-41.5,0.0625,-0.125,-0.0625,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.0084228515625,-0.00457763671875,0.00067138671875,102146.3046875,29.821107864379883,106361.0
0.14000000059604645,-0.28999999165534973,9.470000267028809,0.1875,-5.0625,-41.875,0.25,-0.375,-0.1875,0.07999999821186066,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.00830078125,-0.004638671875,0.00067138671875,102146.546875,29.821630477905273,106401.0
0.07000000029802322,-0.1599999964237213,9.539999961853027,0.1875,-4.375,-41.0,-0.875,-0.375,-0.0625,0.09000000357627869,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.00830078125,-0.0047607421875,0.00067138671875,102146.4765625,29.82200813293457,106441.0
0.03999999910593033,-0.550000011920929,9.390000343322754,0.1875,-4.375,-41.0,-0.625,-0.375,-0.3125,0.09000000357627869,-0.1599999964237213,9.800000190734863,0.99993896484375,-0.00823974609375,-0.00494384765625,0.00042724609375,102146.640625,29.822296142578125,106481.0
0.4300000071525574,-0.46000000834465027,9.5600004196167,0.5625,-4.375,-41.5,0.75,-1.1875,-1.4375,0.09000000357627869,-0.15000000596046448,9.800000190734863,0.99993896484375,-0.00811767578125,-0.0050048828125,0.00030517578125,102146.75,29.824243545532227,106521.0
