Accel_X,Accel_Y,Accel_Z,Magneto_X,Magneto_Y,Magneto_Z,Gyro_X,Gyro_Y,Gyro_Z,Gravity_X,Gravity_Y,Gravity_Z,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z,Pressure,Temperature,Time
-0.4300000071525574,0.7599999904632568,9.869999885559082,0.75,-7.1875,-42.875,-2.75,-2.9375,0.25,0.23999999463558197,-0.1599999964237213,9.800000190734863,0.44244384765625,0.00738525390625,-0.0130615234375,0.89666748046875,102144.4140625,30.149763107299805,351481.0
0.18000000715255737,-0.75,9.4399995803833,0.75,-7.1875,-42.875,-3.125,0.125,0.3125,0.23999999463558197,-0.17000000178813934,9.800000190734863,0.44244384765625,0.00738525390625,-0.01385498046875,0.89666748046875,102144.15625,30.14826774597168,351521.0
0.17000000178813934,-0.20999999344348907,9.489999771118164,1.1875,-7.5,-43.6875,-1.1875,-0.9375,0.1875,0.25,-0.18000000715255737,9.800000190734863,0.44244384765625,0.00726318359375,-0.01458740234375,0.89666748046875,102144.0703125,30.147727966308594,351561.0
0.23000000417232513,-0.1599999964237213,9.510000228881836,0.75,-6.75,-44.0625,-2.3125,-0.625,0.0,0.25,-0.1899999976158142,9.800000190734863,0.44244384765625,0.00701904296875,-0.015380859375,0.8966064453125,102144.21875,30.14848518371582,351601.0
0.20999999344348907,-0.03999999910593033,9.59000015258789,1.5625,-7.1875,-44.875,-4.375,-0.25,0.0,0.25,-0.2199999988079071,9.800000190734863,0.44244384765625,0.006103515625,-0.01715087890625,0.8966064453125,102144.6328125,30.151926040649414,351641.0
0.1899999976158142,-0.03999999910593033,9.670000076293945,0.5,-7.1875,-42.0625,-13.5,-0.5,0.25,0.25,-0.2800000011920929,9.789999961853027,0.4425048828125,0.0037841796875,-0.0218505859375,0.896484375,102144.2890625,30.150466918945312,351681.0
0.2199999988079071,-0.5199999809265137,9.520000457763672,0.5,-7.1875,-42.0625,-48.0625,-0.375,0.75,0.25,-0.49000000953674316,9.789999961853027,0.44232177734375,-0.00274658203125,-0.0350341796875,0.89617919921875,102143.8359375,30.15053939819336,351721.0
0.28999999165534973,-0.33000001311302185,9.65999984741211,1.5625,-6.5,-43.6875,-30.3125,-0.25,0.9375,0.25,-0.7400000095367432,9.770000457763672,0.44195556640625,-0.008056640625,-0.04583740234375,0.89581298828125,102144.5703125,30.15174674987793,351761.0
0.1899999976158142,-0.8600000143051147,9.510000228881836,1.5625,-5.25,-43.6875,-63.5,1.375,1.5625,0.25,-1.0700000524520874,9.739999771118164,0.44122314453125,-0.0177001953125,-0.064453125,0.8948974609375,102144.671875,30.150341033935547,351801.0
0.1899999976158142,-2.130000114440918,9.050000190734863,0.5,-3.5,-43.25,-61.375,1.4375,1.4375,0.23999999463558197,-1.4900000095367432,9.680000305175781,0.44036865234375,-0.0264892578125,-0.08160400390625,0.8936767578125,102144.8125,30.15043067932129,351841.0
0.15000000596046448,-2.0,9.25,1.5625,-0.5625,-43.6875,-38.125,0.625,1.0,0.23000000417232513,-1.7899999618530273,9.630000114440918,0.439697265625,-0.0323486328125,-0.09307861328125,0.8927001953125,102144.8828125,30.151079177856445,351881.0
0.23999999463558197,-1.6100000143051147,9.529999732971191,1.5625,-0.5625,-43.6875,-42.3125,0.125,1.25,0.23000000417232513,-2.0399999618530273,9.579999923706055,0.4390869140625,-0.03717041015625,-0.1026611328125,0.89178466796875,102144.6015625,30.151565551757812,351921.0
0.20999999344348907,-1.9500000476837158,9.430000305175781,2.25,1.5625,-43.25,-58.625,0.875,1.6875,0.2199999988079071,-2.369999885559082,9.510000228881836,0.4375,-0.04833984375,-0.12420654296875,0.8892822265625,102144.6875,30.151945114135742,351961.0
0.12999999523162842,-3.1500000953674316,8.859999656677246,1.5625,1.5625,-43.0,-60.625,0.6875,1.375,0.20999999344348907,-2.7699999809265137,9.399999618530273,0.43603515625,-0.05712890625,-0.141845703125,0.8868408203125,102144.9609375,30.15221405029297,352001.0
0.1899999976158142,-3.5,8.75,1.0625,4.25,-42.875,-55.875,0.75,1.375,0.20999999344348907,-3.140000104904175,9.279999732971191,0.43487548828125,-0.0635986328125,-0.15435791015625,0.8848876953125,102144.390625,30.15010643005371,352041.0
0.1599999964237213,-3.5999999046325684,8.850000381469727,3.0,6.75,-42.5,-42.75,0.375,1.125,0.20999999344348907,-3.4200000762939453,9.180000305175781,0.43353271484375,-0.070068359375,-0.167236328125,0.8826904296875,102144.7109375,30.1502685546875,352081.0
0.14000000059604645,-3.7100000381469727,8.869999885559082,3.0,6.75,-42.5,-32.5625,0.1875,0.8125,0.20000000298023224,-3.640000104904175,9.100000381469727,0.4324951171875,-0.07489013671875,-0.17706298828125,0.88092041015625,102144.7265625,30.15037727355957,352121.0
0.20000000298023224,-3.5999999046325684,8.960000038146973,3.25,7.5625,-43.6875,-23.6875,0.4375,0.625,0.20000000298023224,-3.819999933242798,9.020000457763672,0.431640625,-0.0789794921875,-0.1849365234375,0.87933349609375,102144.578125,30.14873695373535,352161.0
0.1599999964237213,-3.8499999046325684,8.789999961853027,3.25,9.375,-41.6875,-40.875,0.1875,0.8125,0.20000000298023224,-4.010000228881836,8.9399995803833,0.43035888671875,-0.08447265625,-0.1959228515625,0.8770751953125,102144.2109375,30.148088455200195,352201.0
0.1599999964237213,-4.420000076293945,8.489999771118164,2.1875,11.1875,-41.6875,-36.875,0.3125,0.875,0.1899999976158142,-4.260000228881836,8.819999694824219,0.428955078125,-0.0902099609375,-0.2073974609375,0.87457275390625,102144.140625,30.14815902709961,352241.0
