Accel_X,Accel_Y,Accel_Z,Magneto_X,Magneto_Y,Magneto_Z,Gyro_X,Gyro_Y,Gyro_Z,Gravity_X,Gravity_Y,Gravity_Z,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z,Pressure,Temperature,Time
0.46000000834465027,0.3100000023841858,9.800000190734863,-13.1875,12.75,-47.0,-0.5,-0.1875,1.125,0.4000000059604645,0.20999999344348907,9.789999961853027,0.97259521484375,0.00579833984375,-0.02239990234375,-0.2314453125,83064.8515625,23.358642578125,42018.0
0.4000000059604645,0.2199999988079071,9.800000190734863,-13.5,13.0625,-47.375,-1.375,0.3125,1.5,0.4000000059604645,0.20000000298023224,9.789999961853027,0.97265625,0.00537109375,-0.02227783203125,-0.23101806640625,100574.609375,25.0140438079834,42058.0
0.3499999940395355,0.17000000178813934,9.819999694824219,-13.875,12.0625,-48.0625,-1.625,0.4375,1.375,0.4000000059604645,0.1899999976158142,9.789999961853027,0.9727783203125,0.00482177734375,-0.0220947265625,-0.2305908203125,100574.0546875,25.035396575927734,42098.0
0.36000001430511475,0.07000000029802322,9.789999961853027,-13.875,12.375,-46.1875,-1.4375,-0.3125,0.25,0.4000000059604645,0.18000000715255737,9.789999961853027,0.9727783203125,0.00439453125,-0.02203369140625,-0.23052978515625,100572.5,25.066993713378906,42138.0
0.47999998927116394,0.12999999523162842,9.8100004196167,-13.875,12.375,-46.1875,-0.625,-0.6875,-1.0625,0.4000000059604645,0.18000000715255737,9.789999961853027,0.97271728515625,0.00421142578125,-0.0220947265625,-0.23089599609375,100570.9453125,25.102811813354492,42178.0
0.44999998807907104,0.15000000596046448,9.779999732971191,-13.5,12.0625,-47.375,0.25,0.125,-0.3125,0.4000000059604645,0.18000000715255737,9.789999961853027,0.97271728515625,0.00421142578125,-0.0220947265625,-0.23095703125,100569.5,25.137744903564453,42218.0
0.4099999964237213,0.20000000298023224,9.819999694824219,-13.5,13.0625,-47.0,-0.1875,0.375,0.5,0.4000000059604645,0.18000000715255737,9.789999961853027,0.97271728515625,0.00421142578125,-0.0220947265625,-0.23089599609375,100567.6796875,25.169143676757812,42258.0
0.4000000059604645,0.20999999344348907,9.819999694824219,-13.875,12.75,-47.375,-0.8125,-0.125,0.6875,0.4000000059604645,0.17000000178813934,9.789999961853027,0.9727783203125,0.00396728515625,-0.02203369140625,-0.23065185546875,100567.03125,25.200199127197266,42298.0
0.4000000059604645,0.12999999523162842,9.800000190734863,-14.25,13.0625,-46.5625,-0.75,-0.4375,1.0,0.4000000059604645,0.17000000178813934,9.789999961853027,0.97283935546875,0.00372314453125,-0.02197265625,-0.2303466796875,100566.125,25.227521896362305,42338.0
0.4300000071525574,0.18000000715255737,9.760000228881836,-14.25,13.0625,-46.5625,-0.8125,0.1875,0.8125,0.4000000059604645,0.1599999964237213,9.789999961853027,0.972900390625,0.00341796875,-0.02191162109375,-0.2301025390625,100565.9375,25.25206756591797,42378.0
0.4300000071525574,0.15000000596046448,9.779999732971191,-13.875,13.875,-46.5625,-1.8125,0.125,0.1875,0.4000000059604645,0.15000000596046448,9.789999961853027,0.972900390625,0.0028076171875,-0.02178955078125,-0.2301025390625,100565.421875,25.273347854614258,42418.0
0.4099999964237213,0.029999999329447746,9.800000190734863,-12.75,13.0625,-47.375,-1.625,0.5,-0.25,0.4000000059604645,0.14000000059604645,9.789999961853027,0.972900390625,0.0023193359375,-0.0216064453125,-0.2301025390625,100564.609375,25.289325714111328,42458.0
0.36000001430511475,0.009999999776482582,9.789999961853027,-13.875,13.0625,-47.0,-1.125,0.125,-0.1875,0.4000000059604645,0.12999999523162842,9.789999961853027,0.972900390625,0.001953125,-0.02154541015625,-0.2301025390625,100564.3359375,25.305339813232422,42498.0
0.4099999964237213,0.05000000074505806,9.8100004196167,-13.875,13.5,-47.375,-0.375,-0.1875,0.1875,0.4000000059604645,0.12999999523162842,9.789999961853027,0.972900390625,0.001953125,-0.02154541015625,-0.2301025390625,100563.6640625,25.316774368286133,42538.0
0.44999998807907104,0.07999999821186066,9.800000190734863,-13.875,13.5,-47.375,0.25,-0.0625,0.625,0.4000000059604645,0.12999999523162842,9.789999961853027,0.97296142578125,0.001953125,-0.02154541015625,-0.22998046875,100563.6171875,25.327648162841797,42578.0
0.38999998569488525,0.09000000357627869,9.819999694824219,-14.25,13.875,-48.0625,0.25,0.375,0.8125,0.4000000059604645,0.12999999523162842,9.789999961853027,0.9730224609375,0.001953125,-0.02154541015625,-0.2296142578125,100564.015625,25.335241317749023,42618.0
0.4300000071525574,0.10999999940395355,9.789999961853027,-14.25,14.25,-47.75,-0.5625,-0.0625,0.8125,0.4000000059604645,0.12999999523162842,9.789999961853027,0.97308349609375,0.0018310546875,-0.021484375,-0.2293701171875,100563.6015625,25.34034538269043,42658.0
0.4099999964237213,0.07999999821186066,9.8100004196167,-14.25,12.75,-47.75,-0.4375,0.3125,1.0,0.4000000059604645,0.12999999523162842,9.789999961853027,0.97314453125,0.0018310546875,-0.021484375,-0.22906494140625,100563.0703125,25.344762802124023,42698.0
0.4300000071525574,0.07000000029802322,9.8100004196167,-15.0,13.0625,-48.0625,-0.375,0.375,0.5,0.4000000059604645,0.12999999523162842,9.789999961853027,0.97314453125,0.0018310546875,-0.021484375,-0.22906494140625,100563.5859375,25.352102279663086,42738.0
