Accel_X,Accel_Y,Accel_Z,Magneto_X,Magneto_Y,Magneto_Z,Gyro_X,Gyro_Y,Gyro_Z,Gravity_X,Gravity_Y,Gravity_Z,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z,Pressure,Temperature,Time
0.3199999928474426,0.7900000214576721,9.720000267028809,-14.0,15.375,-48.1875,-0.0625,0.8125,1.3125,0.3499999940395355,0.8999999761581421,9.75,0.87396240234375,0.031494140625,-0.03826904296875,-0.4833984375,83064.8515625,23.358642578125,24955.0
0.28999999165534973,0.7300000190734863,9.760000228881836,-12.875,15.75,-48.1875,-0.1875,-0.3125,0.6875,0.3499999940395355,0.8999999761581421,9.75,0.8740234375,0.0313720703125,-0.03851318359375,-0.4832763671875,100584.6796875,26.486698150634766,24995.0
0.4000000059604645,0.7900000214576721,9.6899995803833,-13.25,16.0625,-48.5625,0.0,-0.3125,0.125,0.36000001430511475,0.8999999761581421,9.75,0.8740234375,0.0313720703125,-0.03851318359375,-0.4832763671875,100583.84375,26.506893157958984,25035.0
0.36000001430511475,0.8199999928474426,9.710000038146973,-12.5625,15.375,-49.75,0.5,0.125,0.4375,0.36000001430511475,0.8999999761581421,9.75,0.87408447265625,0.0313720703125,-0.03851318359375,-0.48321533203125,100582.8828125,26.53704071044922,25075.0
0.4099999964237213,0.8399999737739563,9.6899995803833,-12.5625,15.375,-49.75,0.1875,0.0625,0.625,0.36000001430511475,0.8999999761581421,9.75,0.87420654296875,0.0313720703125,-0.03851318359375,-0.4830322265625,100582.21875,26.572921752929688,25115.0
0.4099999964237213,0.7599999904632568,9.699999809265137,-12.875,15.375,-48.5625,0.25,0.4375,0.9375,0.36000001430511475,0.8999999761581421,9.75,0.87445068359375,0.03143310546875,-0.038330078125,-0.48260498046875,100581.4609375,26.60790252685547,25155.0
0.3400000035762787,0.7300000190734863,9.6899995803833,-11.75,15.75,-49.75,0.875,0.9375,1.3125,0.3499999940395355,0.8999999761581421,9.75,0.87457275390625,0.0318603515625,-0.038330078125,-0.4822998046875,100580.140625,26.63817596435547,25195.0
0.3100000023841858,0.7900000214576721,9.729999542236328,-13.25,15.375,-48.1875,2.4375,1.25,1.4375,0.3499999940395355,0.9100000262260437,9.75,0.874755859375,0.03277587890625,-0.03839111328125,-0.48187255859375,100580.0546875,26.668394088745117,25235.0
0.3400000035762787,0.9200000166893005,9.720000267028809,-12.875,15.0,-49.0625,3.0625,0.9375,0.1875,0.3400000035762787,0.9300000071525574,9.75,0.874755859375,0.03375244140625,-0.03863525390625,-0.48187255859375,100579.125,26.695096969604492,25275.0
0.27000001072883606,1.0199999809265137,9.720000267028809,-12.875,15.0,-49.0625,2.125,0.6875,-0.5625,0.3400000035762787,0.949999988079071,9.75,0.87469482421875,0.03436279296875,-0.038818359375,-0.48193359375,100578.046875,26.71857261657715,25315.0
0.27000001072883606,0.9599999785423279,9.6899995803833,-12.5625,15.75,-47.75,0.875,-0.125,-1.0625,0.3400000035762787,0.9599999785423279,9.75,0.87451171875,0.0345458984375,-0.03887939453125,-0.48223876953125,100577.5078125,26.73965072631836,25355.0
0.28999999165534973,0.9100000262260437,9.6899995803833,-12.1875,15.75,-48.5625,0.0,-0.8125,-1.125,0.3400000035762787,0.9599999785423279,9.75,0.874267578125,0.034423828125,-0.0391845703125,-0.482666015625,100576.8203125,26.755464553833008,25395.0
0.33000001311302185,0.8500000238418579,9.729999542236328,-12.875,15.75,-48.5625,0.0625,-1.0,-1.5625,0.3400000035762787,0.9599999785423279,9.75,0.87396240234375,0.03424072265625,-0.03948974609375,-0.483154296875,100576.0703125,26.769041061401367,25435.0
0.3799999952316284,0.8500000238418579,9.680000305175781,-12.1875,15.0,-47.875,0.4375,-1.25,-1.3125,0.3499999940395355,0.9599999785423279,9.75,0.873779296875,0.03411865234375,-0.03985595703125,-0.4835205078125,100575.328125,26.779804229736328,25475.0
0.4000000059604645,0.8399999737739563,9.6899995803833,-12.1875,15.0,-47.875,1.1875,-1.0625,0.375,0.36000001430511475,0.9599999785423279,9.75,0.87384033203125,0.03436279296875,-0.0404052734375,-0.48333740234375,100575.1484375,26.791343688964844,25515.0
0.44999998807907104,0.949999988079071,9.6899995803833,-12.875,15.75,-47.75,1.5,-0.6875,3.1875,0.3700000047683716,0.9700000286102295,9.75,0.87445068359375,0.03460693359375,-0.04083251953125,-0.482177734375,100575.1015625,26.801729202270508,25555.0
0.4399999976158142,0.9300000071525574,9.680000305175781,-14.375,14.5625,-47.375,0.875,-0.1875,7.375,0.3700000047683716,0.9800000190734863,9.75,0.87567138671875,0.03472900390625,-0.04107666015625,-0.47991943359375,100575.3203125,26.811248779296875,25595.0
0.4099999964237213,0.9200000166893005,9.6899995803833,-14.0,15.75,-49.0,1.125,0.625,11.0625,0.3799999952316284,0.9800000190734863,9.739999771118164,0.8775634765625,0.03497314453125,-0.0411376953125,-0.47637939453125,100574.796875,26.817811965942383,25635.0
0.3400000035762787,0.9300000071525574,9.729999542236328,-12.5625,15.375,-48.1875,1.75,1.0,15.6875,0.3799999952316284,0.9800000190734863,9.739999771118164,0.880126953125,0.03533935546875,-0.04132080078125,-0.47161865234375,100574.8984375,26.823888778686523,25675.0
0.3700000047683716,0.8600000143051147,9.760000228881836,-12.5625,15.375,-48.1875,1.1875,0.0625,18.875,0.38999998569488525,0.9900000095367432,9.739999771118164,0.8831787109375,0.03546142578125,-0.041748046875,-0.46588134765625,100574.703125,26.82727813720703,25715.0
