Accel_X,Accel_Y,Accel_Z,Magneto_X,Magneto_Y,Magneto_Z,Gyro_X,Gyro_Y,Gyro_Z,Gravity_X,Gravity_Y,Gravity_Z,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z,Pressure,Temperature,Time
0.4099999964237213,5.690000057220459,8.09000015258789,4.75,-41.0,-24.0,-0.625,1.0,2.3125,0.3499999940395355,5.659999847412109,7.989999771118164,-0.04119873046875,0.00592041015625,0.30364990234375,0.95184326171875,102294.8828125,23.109888076782227,632407.0
0.25,5.5,8.039999961853027,5.5625,-41.6875,-23.5625,-3.6875,3.375,2.625,0.3499999940395355,5.650000095367432,8.0,-0.0421142578125,0.00518798828125,0.30255126953125,0.95220947265625,102294.8828125,23.109148025512695,632447.0
0.25999999046325684,5.260000228881836,7.949999809265137,5.1875,-41.375,-24.375,-1.6875,1.375,3.875,0.3400000035762787,5.630000114440918,8.010000228881836,-0.04376220703125,0.00518798828125,0.30218505859375,0.95220947265625,102294.796875,23.10918426513672,632487.0
0.46000000834465027,5.449999809265137,7.840000152587891,5.1875,-41.375,-24.375,1.8125,1.5,8.375,0.36000001430511475,5.639999866485596,8.010000228881836,-0.0467529296875,0.00555419921875,0.302734375,0.951904296875,102295.2109375,23.108047485351562,632527.0
0.5299999713897705,5.5,7.929999828338623,4.0625,-41.0,-24.75,3.4375,2.75,9.5,0.38999998569488525,5.650000095367432,8.0,-0.05010986328125,0.0054931640625,0.3038330078125,0.951416015625,102295.3125,23.108354568481445,632567.0
0.41999998688697815,5.650000095367432,7.940000057220459,4.0625,-41.375,-24.0,4.9375,5.375,8.25,0.4000000059604645,5.670000076293945,7.980000019073486,-0.05340576171875,0.00445556640625,0.30535888671875,0.95074462890625,102295.3125,23.10743522644043,632607.0
0.33000001311302185,6.0,7.929999828338623,4.0625,-41.6875,-24.75,7.0625,5.6875,8.125,0.4000000059604645,5.699999809265137,7.960000038146973,-0.0565185546875,0.003173828125,0.3074951171875,0.94989013671875,102294.65625,23.107309341430664,632647.0
0.0,6.0,7.940000057220459,3.375,-42.0625,-24.375,4.0,7.0,6.4375,0.38999998569488525,5.730000019073486,7.940000057220459,-0.05914306640625,0.00177001953125,0.30853271484375,0.9493408203125,102294.1015625,23.108949661254883,632687.0
0.12999999523162842,5.920000076293945,7.880000114440918,3.375,-42.0625,-24.375,1.5625,3.25,4.875,0.38999998569488525,5.739999771118164,7.929999828338623,-0.06097412109375,0.00091552734375,0.30914306640625,0.94903564453125,102294.5078125,23.111927032470703,632727.0
0.14000000059604645,5.820000171661377,7.900000095367432,2.5625,-42.0625,-22.75,0.375,1.0625,4.4375,0.3799999952316284,5.75,7.929999828338623,-0.062255859375,0.000732421875,0.309326171875,0.94891357421875,102294.78125,23.112991333007812,632767.0
0.20000000298023224,5.670000076293945,7.909999847412109,4.0625,-41.375,-24.0,-0.4375,-1.4375,1.875,0.38999998569488525,5.75,7.920000076293945,-0.0625,0.00128173828125,0.30938720703125,0.9488525390625,102294.375,23.11263084411621,632807.0
0.3799999952316284,5.800000190734863,7.909999847412109,3.75,-41.375,-24.375,-0.5,-3.4375,-1.25,0.4099999964237213,5.75,7.920000076293945,-0.06170654296875,0.002197265625,0.30926513671875,0.948974609375,102293.9609375,23.11295509338379,632847.0
0.3700000047683716,5.699999809265137,8.0,3.375,-42.0625,-24.0,-1.5625,-3.5,-2.25,0.41999998688697815,5.739999771118164,7.929999828338623,-0.0606689453125,0.003173828125,0.308837890625,0.94915771484375,102294.0078125,23.113189697265625,632887.0
0.4399999976158142,5.670000076293945,7.980000019073486,3.375,-42.0625,-24.0,-1.6875,-4.3125,-0.8125,0.4300000071525574,5.739999771118164,7.929999828338623,-0.0599365234375,0.00445556640625,0.30841064453125,0.9493408203125,102294.1484375,23.113351821899414,632927.0
0.5199999809265137,5.659999847412109,7.949999809265137,4.75,-42.0625,-22.5,-1.8125,-4.375,-0.875,0.44999998807907104,5.730000019073486,7.940000057220459,-0.05908203125,0.00579833984375,0.30792236328125,0.9495849609375,102294.8671875,23.11465072631836,632967.0
0.6800000071525574,5.619999885559082,7.929999828338623,1.875,-42.5,-22.75,-1.5,-4.875,-1.375,0.4699999988079071,5.71999979019165,7.940000057220459,-0.05828857421875,0.00726318359375,0.3076171875,0.94970703125,102294.4375,23.113874435424805,633007.0
0.7200000286102295,5.829999923706055,7.929999828338623,3.375,-42.5,-24.0,1.0625,-2.1875,-0.1875,0.49000000953674316,5.71999979019165,7.940000057220459,-0.05810546875,0.008056640625,0.30767822265625,0.94964599609375,102294.546875,23.114452362060547,633047.0
0.5799999833106995,5.760000228881836,8.109999656677246,2.25,-41.375,-23.5625,-4.375,-0.3125,0.4375,0.5,5.710000038146973,7.949999809265137,-0.05810546875,0.0084228515625,0.306396484375,0.9500732421875,102294.5546875,23.113731384277344,633087.0
0.6600000262260437,5.539999961853027,7.920000076293945,2.25,-41.375,-23.5625,-2.75,-3.375,-0.0625,0.5099999904632568,5.690000057220459,7.960000038146973,-0.05780029296875,0.00933837890625,0.3056640625,0.9503173828125,102294.625,23.113767623901367,633127.0
0.8199999928474426,5.739999771118164,7.900000095367432,2.5625,-41.6875,-24.0,-2.25,0.3125,0.9375,0.5199999809265137,5.679999828338623,7.96999979019165,-0.05816650390625,0.0093994140625,0.30474853515625,0.95062255859375,102294.6875,23.11322593688965,633167.0
