Accel_X,Accel_Y,Accel_Z,Magneto_X,Magneto_Y,Magneto_Z,Gyro_X,Gyro_Y,Gyro_Z,Gravity_X,Gravity_Y,Gravity_Z,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z,Pressure,Temperature,Time
1.2599999904632568,2.6600000858306885,9.029999732971191,0.25,-12.25,-47.375,-13.4375,8.9375,23.75,1.3899999856948853,3.0199999809265137,9.220000267028809,-0.59698486328125,-0.1513671875,-0.07958984375,-0.7838134765625,83064.8515625,23.358642578125,65051.0
1.159999966621399,2.490000009536743,9.069999694824219,1.5625,-12.5,-47.0625,-11.0625,5.8125,19.9375,1.3899999856948853,2.9200000762939453,9.25,-0.5919189453125,-0.1478271484375,-0.07672119140625,-0.78857421875,100767.015625,24.746252059936523,65091.0
1.399999976158142,2.2699999809265137,9.0600004196167,1.1875,-12.6875,-47.6875,-8.8125,8.0,18.0,1.3799999952316284,2.819999933242798,9.279999732971191,-0.58740234375,-0.1436767578125,-0.07391357421875,-0.79302978515625,100766.046875,24.76645278930664,65131.0
1.1399999856948853,2.069999933242798,9.170000076293945,1.375,-12.0,-47.5,-5.3125,8.4375,16.3125,1.350000023841858,2.7300000190734863,9.3100004196167,-0.58306884765625,-0.13922119140625,-0.07208251953125,-0.797119140625,100765.1875,24.798917770385742,65171.0
1.350000023841858,2.130000114440918,9.1899995803833,0.75,-12.25,-47.0,-0.3125,8.4375,14.9375,1.3300000429153442,2.690000057220459,9.329999923706055,-0.578857421875,-0.1363525390625,-0.07196044921875,-0.80072021484375,100764.28125,24.834808349609375,65211.0
1.2200000286102295,2.4100000858306885,9.180000305175781,0.75,-12.25,-47.0,2.5625,12.0625,15.0625,1.2999999523162842,2.6700000762939453,9.34000015258789,-0.5743408203125,-0.13397216796875,-0.07440185546875,-0.80413818359375,100763.03125,24.87210464477539,65251.0
0.7400000095367432,2.5999999046325684,9.210000038146973,2.375,-11.75,-48.25,3.5625,10.0,14.5,1.2400000095367432,2.680000066757202,9.34000015258789,-0.5699462890625,-0.13214111328125,-0.07672119140625,-0.807373046875,100761.640625,24.9052734375,65291.0
0.9900000095367432,2.75,9.119999885559082,2.75,-12.6875,-48.25,1.3125,5.9375,11.875,1.2100000381469727,2.690000057220459,9.350000381469727,-0.56634521484375,-0.130859375,-0.07806396484375,-0.8099365234375,100761.1875,24.93651008605957,65331.0
1.090000033378601,2.6500000953674316,9.130000114440918,3.5,-13.5,-46.25,-0.75,8.1875,10.6875,1.1799999475479126,2.680000066757202,9.350000381469727,-0.5633544921875,-0.12872314453125,-0.0789794921875,-0.812255859375,100761.0,24.965131759643555,65371.0
1.1100000143051147,2.4200000762939453,9.239999771118164,2.0,-12.1875,-46.375,0.4375,7.0625,6.8125,1.159999966621399,2.6700000762939453,9.359999656677246,-0.56134033203125,-0.12701416015625,-0.0802001953125,-0.8138427734375,100760.6796875,24.989479064941406,65411.0
1.0099999904632568,2.5899999141693115,9.210000038146973,2.0,-12.1875,-46.375,2.375,7.1875,4.4375,1.1200000047683716,2.680000066757202,9.359999656677246,-0.55987548828125,-0.12548828125,-0.08203125,-0.81488037109375,100760.109375,25.00830841064453,65451.0
0.8100000023841858,2.740000009536743,9.289999961853027,3.0,-13.0625,-46.0625,1.5625,6.3125,4.0625,1.0700000524520874,2.690000057220459,9.359999656677246,-0.55828857421875,-0.123779296875,-0.08380126953125,-0.81610107421875,100759.59375,25.024738311767578,65491.0
0.8999999761581421,2.8299999237060547,9.25,3.25,-13.6875,-47.5,0.3125,3.375,3.9375,1.0499999523162842,2.690000057220459,9.359999656677246,-0.55718994140625,-0.12286376953125,-0.0841064453125,-0.81689453125,100759.0,25.03765106201172,65531.0
1.059999942779541,2.5899999141693115,9.220000267028809,4.6875,-14.0,-47.25,-2.75,3.1875,3.25,1.0399999618530273,2.680000066757202,9.369999885559082,-0.55657958984375,-0.12152099609375,-0.08380126953125,-0.817626953125,100758.296875,25.049068450927734,65571.0
1.090000033378601,2.450000047683716,9.220000267028809,4.1875,-12.75,-47.0,-2.6875,2.9375,0.75,1.0199999809265137,2.6600000858306885,9.380000114440918,-0.5565185546875,-0.12054443359375,-0.08367919921875,-0.81781005859375,100757.859375,25.05877113342285,65611.0
1.1299999952316284,1.1699999570846558,9.140000343322754,4.1875,-12.75,-47.0,-9.625,4.6875,0.9375,1.0,2.630000114440918,9.390000343322754,-0.55621337890625,-0.1182861328125,-0.08343505859375,-0.818359375,100757.5625,25.06951904296875,65651.0
0.550000011920929,2.7100000381469727,9.199999809265137,2.5625,-13.875,-46.5625,3.25,5.5,1.3125,0.9599999785423279,2.640000104904175,9.390000343322754,-0.5556640625,-0.11749267578125,-0.0849609375,-0.81866455078125,100757.1875,25.07988929748535,65691.0
0.8100000023841858,2.7300000190734863,9.210000038146973,4.0625,-13.75,-47.1875,2.8125,2.375,0.6875,0.949999988079071,2.6500000953674316,9.390000343322754,-0.5552978515625,-0.117431640625,-0.0860595703125,-0.81884765625,100756.828125,25.089393615722656,65731.0
0.7300000190734863,2.7699999809265137,9.289999961853027,3.375,-12.6875,-47.0625,0.0,0.9375,1.1875,0.9399999976158142,2.6600000858306885,9.390000343322754,-0.554931640625,-0.117431640625,-0.0863037109375,-0.81903076171875,100757.15625,25.098249435424805,65771.0
0.7400000095367432,3.119999885559082,9.329999923706055,4.6875,-13.5,-47.375,2.5625,-2.125,0.4375,0.9399999976158142,2.6700000762939453,9.380000114440918,-0.55499267578125,-0.1182861328125,-0.0863037109375,-0.81884765625,100756.40625,25.103750228881836,65811.0
